"id","zpid","name","address","city","state","zip_code","phone","verified","yelp_rating","google_rating","price_range","cuisine_type","website","hours","confidence_score","last_updated","created_at","yelp_id","google_place_id","foursquare_id","latitude","longitude","special_hours","yelp_review_count","google_review_count","google_maps_url","primary_photo_url","menu_url","vibe_attributes","review_excerpts","is_verified","data_confidence","verification_sources","last_quality_check","rating_trend","is_trending","social_buzz_score","optimal_visit_times","popular_dishes","recent_mentions","is_new_opening","last_verified_at","updated_at","elite_category","elite_search_term"
16,zp_c76bexr5,Sultan's Kebab,"6654 Koll Center Pkwy Ste 205 Pleasanton, CA 94566",Pleasanton,CA,"94566",(925) 846-2511,,4.1,,$$,Mediterranean,https://www.yelp.com/biz/sultans-kebab-pleasanton?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"{""friday"": ""10:00-22:00"", ""monday"": ""10:00-22:00"", ""sunday"": ""10:00-22:00"", ""tuesday"": ""10:00-22:00"", ""saturday"": ""10:00-22:00"", ""thursday"": ""10:00-22:00"", ""wednesday"": ""10:00-22:00""}",0.9,2025-07-10 19:35:15.541 -0700,2025-07-10 19:35:15.541 -0700,uysbOIdKn3PVLzXhTD10gg,,,37.65879,-121.89811,"{}",1598,0,,https://s3-media0.fl.yelpcdn.com/bphoto/mlXcz89ClEPawe3brphdQQ/o.jpg,,"{""dj"": null, ""wifi"": null, ""divey"": null, ""lunch"": null, ""brunch"": null, ""casual"": null, ""classy"": null, ""dinner"": null, ""has_tv"": null, ""trendy"": null, ""alcohol"": null, ""dessert"": null, ""hipster"": null, ""parking"": null, ""smoking"": null, ""takeout"": true, ""upscale"": null, ""delivery"": true, ""full_bar"": false, ""intimate"": null, ""romantic"": null, ""touristy"": null, ""beer_wine"": false, ""breakfast"": null, ""coat_check"": null, ""happy_hour"": null, ""late_night"": null, ""live_music"": null, ""noise_level"": null, ""dogs_allowed"": null, ""reservations"": null, ""good_for_kids"": null, ""good_for_groups"": null, ""outdoor_seating"": null, ""good_for_dancing"": null, ""wheelchair_accessible"": null}","[{""text"": ""Excellent and fast food. Super happy team goes far to make you satisfied.  We had a lot of dishes. The standout was the chicken Adana.   The tabuleh had an..."", ""rating"": 5, ""time_created"": ""2025-05-16 05:38:26""}, {""text"": ""This was only my second time dining at Sultan's Kebab, both times with our group of friends celebrating birthdays.\n\nThey have a big selection of food,..."", ""rating"": 4, ""time_created"": ""2025-07-04 09:08:44""}, {""text"": ""We ordered French fries about 40 minutes ago and followed up a couple of times to check if they were ready. Unfortunately, when we finally received them,..."", ""rating"": 1, ""time_created"": ""2025-06-04 21:48:35""}]",true,0.0,{},,,false,0.00,"",{},0,false,,2025-07-10 19:35:15.541 -0700,,
17,zp_fb76t9da,Tri Valley Bistro,"519 Main St Pleasanton, CA 94566",Pleasanton,CA,"94566",(925) 523-3815,,4.2,,$$,Breakfast & Brunch,https://www.yelp.com/biz/tri-valley-bistro-pleasanton-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"{""friday"": ""16:30-22:00"", ""sunday"": ""16:30-21:00"", ""tuesday"": ""16:30-21:30"", ""saturday"": ""16:30-22:00"", ""thursday"": ""16:30-21:30"", ""wednesday"": ""16:30-21:30""}",0.9,2025-07-10 19:35:15.541 -0700,2025-07-10 19:35:15.541 -0700,"7e8-rnA5gsEFL0vQVDUcPg",,,37.66079,-121.87595,"{}",505,0,,https://s3-media0.fl.yelpcdn.com/bphoto/gCK607Hq2C_FgeSGuEVtBA/o.jpg,,"{""dj"": null, ""wifi"": null, ""divey"": null, ""lunch"": null, ""brunch"": null, ""casual"": null, ""classy"": null, ""dinner"": null, ""has_tv"": null, ""trendy"": null, ""alcohol"": null, ""dessert"": null, ""hipster"": null, ""parking"": null, ""smoking"": null, ""takeout"": null, ""upscale"": null, ""delivery"": true, ""full_bar"": false, ""intimate"": null, ""romantic"": null, ""touristy"": null, ""beer_wine"": false, ""breakfast"": null, ""coat_check"": null, ""happy_hour"": null, ""late_night"": null, ""live_music"": null, ""noise_level"": null, ""dogs_allowed"": null, ""reservations"": null, ""good_for_kids"": null, ""good_for_groups"": null, ""outdoor_seating"": null, ""good_for_dancing"": null, ""wheelchair_accessible"": null}","[{""text"": ""Beautiful place to sit outside and people watch on Main St! Hubby and I came for lunch on a quiet Wednesday afternoon and left feeling glass half full. I..."", ""rating"": 5, ""time_created"": ""2025-06-05 01:01:36""}, {""text"": ""Spot in quaint downtown Pleasanton we had Saturday brunch. 3.5 stars\n\nFood  3.5 Service: 3.5 Atmosphere 3.5\nCost to worth it 3 \nOpentableable: yes\nReturn..."", ""rating"": 4, ""time_created"": ""2025-05-04 14:33:55""}, {""text"": ""Our first time here was amazing. The food is amazing, especially the artichoke bruschetta!! The staff was super friendly & even remembered us when we came..."", ""rating"": 5, ""time_created"": ""2025-03-21 18:47:55""}]",true,0.0,{},,,false,0.00,"",{},0,false,,2025-07-10 19:35:15.541 -0700,,
18,zp_cee6cjhn,Andy & Yu's,"348 Saint Mary St Pleasanton, CA 94566",Pleasanton,CA,"94566",(925) 750-8888,,4.1,,$$,Chinese,https://www.yelp.com/biz/andy-and-yus-pleasanton?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"{""friday"": ""11:30-21:00"", ""monday"": ""11:30-20:30"", ""sunday"": ""11:30-20:30"", ""tuesday"": ""11:30-20:30"", ""saturday"": ""11:30-21:00"", ""thursday"": ""11:30-20:30"", ""wednesday"": ""11:30-20:30""}",0.9,2025-07-10 19:35:15.541 -0700,2025-07-10 19:35:15.541 -0700,Zk-fqbYfOiU8jqDwv22Dbw,,,37.66264453011289,-121.87603163558218,"{}",594,0,,https://s3-media0.fl.yelpcdn.com/bphoto/rdKnLZkHHYQw0OiNRROecA/o.jpg,,"{""dj"": null, ""wifi"": null, ""divey"": null, ""lunch"": null, ""brunch"": null, ""casual"": null, ""classy"": null, ""dinner"": null, ""has_tv"": null, ""trendy"": null, ""alcohol"": null, ""dessert"": null, ""hipster"": null, ""parking"": null, ""smoking"": null, ""takeout"": true, ""upscale"": null, ""delivery"": true, ""full_bar"": false, ""intimate"": null, ""romantic"": null, ""touristy"": null, ""beer_wine"": false, ""breakfast"": null, ""coat_check"": null, ""happy_hour"": null, ""late_night"": null, ""live_music"": null, ""noise_level"": null, ""dogs_allowed"": null, ""reservations"": null, ""good_for_kids"": null, ""good_for_groups"": null, ""outdoor_seating"": null, ""good_for_dancing"": null, ""wheelchair_accessible"": null}","[{""text"": ""Elegant! Sophisticated! Welcoming! Delectable!!! Memorable!!! Let me explain. It was a Monday afternoon. My original plan was to have lunch at another..."", ""rating"": 5, ""time_created"": ""2025-04-19 21:50:02""}, {""text"": ""Five Stars Plus server & server assistant both very attentive, welcoming & friendly. \nFour stars plus for the for great portions for lunch & the steam..."", ""rating"": 4, ""time_created"": ""2025-06-19 16:14:43""}, {""text"": ""Oh my gosh this is absolutely wonderful\nMeals and drinks is awsome\nAnd I have been there a few times \nLove this  and I highly recommend u should try some..."", ""rating"": 5, ""time_created"": ""2025-03-05 13:23:18""}]",true,0.0,{},,,false,0.00,"",{},0,false,,2025-07-10 19:35:15.541 -0700,,
19,zp_1593zk2d,Zachary's Chicago Pizza,"337 Main St Pleasanton, CA 94566",Pleasanton,CA,"94566",(925) 600-0089,,4.3,,$$,Pizza,https://www.yelp.com/biz/zacharys-chicago-pizza-pleasanton?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"{""friday"": ""11:00-21:30"", ""monday"": ""11:00-21:00"", ""sunday"": ""11:00-21:00"", ""tuesday"": ""11:00-21:00"", ""saturday"": ""11:00-21:30"", ""thursday"": ""11:00-21:00"", ""wednesday"": ""11:00-21:00""}",0.9,2025-07-10 19:35:15.541 -0700,2025-07-10 19:35:15.541 -0700,NaWp4xCspGDX0YOs6zc3hA,,,37.65893253171521,-121.87720138081622,"{}",355,0,,https://s3-media0.fl.yelpcdn.com/bphoto/18anoqFMDsBMUiCIl7Z9_g/o.jpg,,"{""dj"": null, ""wifi"": null, ""divey"": null, ""lunch"": null, ""brunch"": null, ""casual"": null, ""classy"": null, ""dinner"": null, ""has_tv"": null, ""trendy"": null, ""alcohol"": null, ""dessert"": null, ""hipster"": null, ""parking"": null, ""smoking"": null, ""takeout"": null, ""upscale"": null, ""delivery"": true, ""full_bar"": false, ""intimate"": null, ""romantic"": null, ""touristy"": null, ""beer_wine"": false, ""breakfast"": null, ""coat_check"": null, ""happy_hour"": null, ""late_night"": null, ""live_music"": null, ""noise_level"": null, ""dogs_allowed"": null, ""reservations"": null, ""good_for_kids"": null, ""good_for_groups"": null, ""outdoor_seating"": null, ""good_for_dancing"": null, ""wheelchair_accessible"": null}","[{""text"": ""I have a special food issue - I can not have garlic; Edwin was very gracious in fixing my single no sauce pizza with just zuchini bits on it and it was just..."", ""rating"": 5, ""time_created"": ""2025-06-07 16:29:28""}, {""text"": ""Definite yes!!!  Downtown Pleasanton Main Street was hopping  and popping everyone was walking around. Zachary's was super busy, but they still managed to..."", ""rating"": 5, ""time_created"": ""2025-05-26 18:33:28""}, {""text"": ""By far my favorite pizza. I used to go to the Oakland location a bunch, but this location is slightly closer to me. Both places are good. This location is..."", ""rating"": 5, ""time_created"": ""2025-03-09 16:09:43""}]",true,0.0,{},,,false,0.00,"",{},0,false,,2025-07-10 19:35:15.541 -0700,,
20,zp_b372iaq0,The Press - Pleasanton,"1987 Santa Rita Rd Ste C Pleasanton, CA 94566",Pleasanton,CA,"94566",(925) 846-9900,,4.4,,$$,Cafes,https://www.yelp.com/biz/the-press-pleasanton-pleasanton-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"{""friday"": ""08:00-15:00"", ""monday"": ""08:00-15:00"", ""tuesday"": ""08:00-15:00"", ""saturday"": ""08:00-15:00"", ""thursday"": ""08:00-15:00"", ""wednesday"": ""08:00-14:00""}",0.9,2025-07-10 19:35:15.541 -0700,2025-07-10 19:35:15.541 -0700,VfpoAilO-8D7aywIKEdFXQ,,,37.678765,-121.875508,"{}",1766,0,,https://s3-media0.fl.yelpcdn.com/bphoto/eV-3KpZ9PnjR3jnf4HfWqQ/o.jpg,,"{""dj"": null, ""wifi"": null, ""divey"": null, ""lunch"": null, ""brunch"": null, ""casual"": null, ""classy"": null, ""dinner"": null, ""has_tv"": null, ""trendy"": null, ""alcohol"": null, ""dessert"": null, ""hipster"": null, ""parking"": null, ""smoking"": null, ""takeout"": true, ""upscale"": null, ""delivery"": true, ""full_bar"": false, ""intimate"": null, ""romantic"": null, ""touristy"": null, ""beer_wine"": false, ""breakfast"": null, ""coat_check"": null, ""happy_hour"": null, ""late_night"": null, ""live_music"": null, ""noise_level"": null, ""dogs_allowed"": null, ""reservations"": null, ""good_for_kids"": null, ""good_for_groups"": null, ""outdoor_seating"": null, ""good_for_dancing"": null, ""wheelchair_accessible"": null}","[{""text"": ""Yummy brunch cafe! Came by for Saturday brunch and wasn't crazy crowded.\n\nWe ordered the breakfast sammie and the queso tacos and they were sooo good. Latte..."", ""rating"": 5, ""time_created"": ""2025-04-26 20:40:04""}, {""text"": ""Came here to treat my friend to a long-overdue birthday celebration--we've both been so busy, so this was a special outing. There was a bit of a line when..."", ""rating"": 4, ""time_created"": ""2025-05-14 22:21:51""}, {""text"": ""Came here on a Saturday around noon -- there was a line, and it moved a bit slowly. Menus are available both outside at the entrance and inside. The process..."", ""rating"": 3, ""time_created"": ""2025-05-10 22:54:18""}]",true,0.0,{},,,false,0.00,"",{},0,false,,2025-07-10 19:35:15.541 -0700,,
21,zp_da7c9hs0,Nonni's Bistro,"425 Main St Pleasanton, CA 94566",Pleasanton,CA,"94566",(925) 600-0411,,3.9,,$$,Modern European,https://www.yelp.com/biz/nonnis-bistro-pleasanton-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"{""friday"": ""11:00-22:00"", ""monday"": ""11:00-21:00"", ""sunday"": ""08:00-21:00"", ""tuesday"": ""11:00-21:00"", ""saturday"": ""08:00-22:00"", ""thursday"": ""11:00-21:00"", ""wednesday"": ""11:00-21:00""}",0.9,2025-07-10 19:35:15.541 -0700,2025-07-10 19:35:15.541 -0700,qTSUWmWaX5XyFQU7T60ZjQ,,,37.65993,-121.87646,"{}",1154,0,,https://s3-media0.fl.yelpcdn.com/bphoto/RoT8By1RtM0kIEoP52EOLw/o.jpg,,"{""dj"": null, ""wifi"": null, ""divey"": null, ""lunch"": null, ""brunch"": null, ""casual"": null, ""classy"": null, ""dinner"": null, ""has_tv"": null, ""trendy"": null, ""alcohol"": null, ""dessert"": null, ""hipster"": null, ""parking"": null, ""smoking"": null, ""takeout"": true, ""upscale"": null, ""delivery"": true, ""full_bar"": false, ""intimate"": null, ""romantic"": null, ""touristy"": null, ""beer_wine"": false, ""breakfast"": null, ""coat_check"": null, ""happy_hour"": null, ""late_night"": null, ""live_music"": null, ""noise_level"": null, ""dogs_allowed"": null, ""reservations"": null, ""good_for_kids"": null, ""good_for_groups"": null, ""outdoor_seating"": null, ""good_for_dancing"": null, ""wheelchair_accessible"": null}","[{""text"": ""This restaurant is very unique in it setting.  The restaurant has an inside dining that feels like you are eating outdoors.  The front windows fully open...."", ""rating"": 5, ""time_created"": ""2025-07-07 18:28:11""}, {""text"": ""2.5 Stars\n\nThe service and the interior of the restaurant were great! Our waiter was very nice, attentive, and helpful, answering all our questions about..."", ""rating"": 2, ""time_created"": ""2025-06-23 19:18:10""}, {""text"": ""Stopped by downtown Pleasanton during \""Weekends on Main\"" street fest, the road closed to vehicles creating a lovely and inviting atmosphere filled with..."", ""rating"": 5, ""time_created"": ""2025-06-10 01:10:58""}]",true,0.0,{},,,false,0.00,"",{},0,false,,2025-07-10 19:35:15.541 -0700,,
22,zp_24616l91,Wild One,"349 Main St Ste 120 Pleasanton, CA 94566",Pleasanton,CA,"94566",(925) 249-9108,,4.5,,$$,Mexican,https://www.yelp.com/biz/wild-one-pleasanton?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"{""friday"": ""11:00-21:00"", ""monday"": ""11:00-20:00"", ""sunday"": ""11:00-20:00"", ""tuesday"": ""11:00-20:00"", ""saturday"": ""11:00-21:00"", ""thursday"": ""11:00-20:00"", ""wednesday"": ""11:00-20:00""}",0.9,2025-07-10 19:35:15.541 -0700,2025-07-10 19:35:15.541 -0700,riLxWtTo-YiUqFzhTbmBTw,,,37.65935,-121.87686,"{}",468,0,,https://s3-media0.fl.yelpcdn.com/bphoto/EdtO3cl7xvZ_7KKkKVA-QQ/o.jpg,,"{""dj"": null, ""wifi"": null, ""divey"": null, ""lunch"": null, ""brunch"": null, ""casual"": null, ""classy"": null, ""dinner"": null, ""has_tv"": null, ""trendy"": null, ""alcohol"": null, ""dessert"": null, ""hipster"": null, ""parking"": null, ""smoking"": null, ""takeout"": null, ""upscale"": null, ""delivery"": true, ""full_bar"": false, ""intimate"": null, ""romantic"": null, ""touristy"": null, ""beer_wine"": false, ""breakfast"": null, ""coat_check"": null, ""happy_hour"": null, ""late_night"": null, ""live_music"": null, ""noise_level"": null, ""dogs_allowed"": null, ""reservations"": null, ""good_for_kids"": null, ""good_for_groups"": null, ""outdoor_seating"": null, ""good_for_dancing"": null, ""wheelchair_accessible"": null}","[{""text"": ""This place was very good. Easy to walk by it, and small inside, but great food and nice employees. Parking was pretty easy - just had to walk a block. We..."", ""rating"": 5, ""time_created"": ""2025-01-27 15:57:33""}, {""text"": ""Met some friends here for a late lunch yesterday (6/7/2025). One of my friends is a vegetarian and her mom recommended it because their menu has a..."", ""rating"": 4, ""time_created"": ""2025-06-08 13:26:58""}, {""text"": ""My husband and I were looking for somewhere new to eat and found this place in downtown Pleasanton. The sign is a bit hidden but the store is located..."", ""rating"": 4, ""time_created"": ""2025-03-09 10:51:41""}]",true,0.0,{},,,false,0.00,"",{},0,false,,2025-07-10 19:35:15.541 -0700,,
23,zp_f873ytvv,New Thai Bistro,"4301 D Valley Ave Pleasanton, CA 94566",Pleasanton,CA,"94566",(925) 425-7333,,4.2,,$$,Thai,https://www.yelp.com/biz/new-thai-bistro-pleasanton-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"{""friday"": ""16:00-21:00"", ""monday"": ""16:30-20:30"", ""sunday"": ""11:00-20:30"", ""tuesday"": ""16:30-20:30"", ""saturday"": ""11:00-21:00"", ""thursday"": ""16:30-20:30"", ""wednesday"": ""16:30-20:30""}",0.9,2025-07-10 19:35:15.541 -0700,2025-07-10 19:35:15.541 -0700,x2FqwlVxoH6mgo_MWYEj8w,,,37.67718,-121.87578,"{}",1556,0,,https://s3-media0.fl.yelpcdn.com/bphoto/D6QyH-U2a7Gtpp6vPadcSQ/o.jpg,,"{""dj"": null, ""wifi"": null, ""divey"": null, ""lunch"": null, ""brunch"": null, ""casual"": null, ""classy"": null, ""dinner"": null, ""has_tv"": null, ""trendy"": null, ""alcohol"": null, ""dessert"": null, ""hipster"": null, ""parking"": null, ""smoking"": null, ""takeout"": true, ""upscale"": null, ""delivery"": true, ""full_bar"": false, ""intimate"": null, ""romantic"": null, ""touristy"": null, ""beer_wine"": false, ""breakfast"": null, ""coat_check"": null, ""happy_hour"": null, ""late_night"": null, ""live_music"": null, ""noise_level"": null, ""dogs_allowed"": null, ""reservations"": null, ""good_for_kids"": null, ""good_for_groups"": null, ""outdoor_seating"": null, ""good_for_dancing"": null, ""wheelchair_accessible"": null}","[{""text"": ""This is such a cute hole in the wall spot. Garlic noodle starter and entree were so good along with the pad Thai. Will definitely be back when I'm in the area!"", ""rating"": 5, ""time_created"": ""2025-03-24 18:41:26""}, {""text"": ""We dropped in at 2ish on a Sunday afternoon. There was a constant of 2 to 3 tables of people coming in & out and 2, then 3 wait staff. \n\nThai ice tea was..."", ""rating"": 4, ""time_created"": ""2025-07-01 23:17:45""}, {""text"": ""This place has become one of my frequently visited Thai restaurants in Tri valley. Friendly staff and great ambiance. \n\nThe appetizers are not that great. I..."", ""rating"": 4, ""time_created"": ""2025-06-06 21:52:51""}]",true,0.0,{},,,false,0.00,"",{},0,false,,2025-07-10 19:35:15.541 -0700,,
24,zp_e776woi5,Sushi Hanabi,"927 Main St Ste A Pleasanton, CA 94566",Pleasanton,CA,"94566",(925) 596-3645,,4.0,,$$,Japanese,https://www.yelp.com/biz/sushi-hanabi-pleasanton-2?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"{""friday"": ""17:00-21:30"", ""monday"": ""17:00-21:00"", ""sunday"": ""12:00-20:30"", ""tuesday"": ""17:00-21:00"", ""saturday"": ""12:00-21:30"", ""thursday"": ""17:00-21:00"", ""wednesday"": ""17:00-21:00""}",0.9,2025-07-10 19:35:15.541 -0700,2025-07-10 19:35:15.541 -0700,FJ8ODwd3ICKKze3vbRRJBA,,,37.665968,-121.8738955,"{}",522,0,,https://s3-media0.fl.yelpcdn.com/bphoto/sass3pZX5rPDIFrTpmfvwg/o.jpg,,"{""dj"": null, ""wifi"": null, ""divey"": null, ""lunch"": null, ""brunch"": null, ""casual"": null, ""classy"": null, ""dinner"": null, ""has_tv"": null, ""trendy"": null, ""alcohol"": null, ""dessert"": null, ""hipster"": null, ""parking"": null, ""smoking"": null, ""takeout"": null, ""upscale"": null, ""delivery"": true, ""full_bar"": false, ""intimate"": null, ""romantic"": null, ""touristy"": null, ""beer_wine"": false, ""breakfast"": null, ""coat_check"": null, ""happy_hour"": null, ""late_night"": null, ""live_music"": null, ""noise_level"": null, ""dogs_allowed"": null, ""reservations"": null, ""good_for_kids"": null, ""good_for_groups"": null, ""outdoor_seating"": null, ""good_for_dancing"": null, ""wheelchair_accessible"": null}","[{""text"": ""Great! The 49ers roll is probably my favorite\n\nNice place, clean, quick, and the people are nice!"", ""rating"": 5, ""time_created"": ""2025-07-05 20:03:32""}, {""text"": ""**This review is not for food. ** though I'd give zero star if I could. \n\nI came to Sushi Hanabi to celebrate Mother's Day but got shocked by the attitude..."", ""rating"": 1, ""time_created"": ""2025-05-11 12:52:16""}, {""text"": ""It's more of a 4.5 because we'd definitely go again if we're in Hayward again, but the rolls weren't blow your mind. \nI got the bento. Tasty and perfectly..."", ""rating"": 5, ""time_created"": ""2025-03-23 07:09:45""}]",true,0.0,{},,,false,0.00,"",{},0,false,,2025-07-10 19:35:15.541 -0700,,
25,zp_3cae6e77,四姐 Special Noodle,"2693 Stoneridge Dr Ste 103 Pleasanton, CA 94588",Pleasanton,CA,"94588",(925) 398-8480,,4.4,,$$,Noodles,https://www.yelp.com/biz/%E5%9B%9B%E5%A7%90-special-noodle-pleasanton-6?adjust_creative=_tDkdbAS1dkVqsBx1KrZKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=_tDkdbAS1dkVqsBx1KrZKw,"{""friday"": ""11:00-21:30"", ""monday"": ""11:00-21:30"", ""sunday"": ""11:00-21:30"", ""tuesday"": ""11:00-21:30"", ""saturday"": ""11:00-21:30"", ""thursday"": ""11:00-21:30"", ""wednesday"": ""11:00-21:30""}",0.9,2025-07-10 19:35:15.541 -0700,2025-07-10 19:35:15.541 -0700,Op7QHAooPixFtZes3Mf94g,,,37.69566788699297,-121.8505165279957,"{}",481,0,,https://s3-media0.fl.yelpcdn.com/bphoto/n52zkq9r-FRx9TZmk6DL8w/o.jpg,,"{""dj"": null, ""wifi"": null, ""divey"": null, ""lunch"": null, ""brunch"": null, ""casual"": null, ""classy"": null, ""dinner"": null, ""has_tv"": null, ""trendy"": null, ""alcohol"": null, ""dessert"": null, ""hipster"": null, ""parking"": null, ""smoking"": null, ""takeout"": null, ""upscale"": null, ""delivery"": null, ""full_bar"": false, ""intimate"": null, ""romantic"": null, ""touristy"": null, ""beer_wine"": false, ""breakfast"": null, ""coat_check"": null, ""happy_hour"": null, ""late_night"": null, ""live_music"": null, ""noise_level"": null, ""dogs_allowed"": null, ""reservations"": null, ""good_for_kids"": null, ""good_for_groups"": null, ""outdoor_seating"": null, ""good_for_dancing"": null, ""wheelchair_accessible"": null}","[{""text"": ""Discovered this place recently and can't wait to go back. I am generally not a fan of chinese cuisine (at least of the typical chinese american variety) but..."", ""rating"": 5, ""time_created"": ""2025-03-28 23:31:35""}, {""text"": ""I found out that my partner has been here before and forgot about it. On our way to the restaurant, I was getting hungry to try the xlbs and numbing..."", ""rating"": 3, ""time_created"": ""2025-07-06 18:13:20""}, {""text"": ""Special Noodle is one of my favorite spots in Livermore! The restaurant is conveniently close to the outlets and is located in a plaza so parking is never..."", ""rating"": 5, ""time_created"": ""2025-03-18 11:14:12""}]",true,0.0,{},,,false,0.00,"",{},0,false,,2025-07-10 19:35:15.541 -0700,,
